Source;Accessible au public;Tarif;Accessibilite PMR;Indications de localisation;Type;Horaires d'ouverture;Relais bébé;coord_geo;osm_id;nom_de_la_commune;code_geogrephique_commune;nom_departement;code_geographique_departement
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.9301776997096, 2.303966;node/8892225838;Gennevilliers;92036;Hauts-de-Seine;92
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.9685823997001, 2.2546859;node/9588671905;Sannois;95582;Val-d'Oise;95
Openstreetmap;;;Oui;;Toilettes publiques;;Oui;48.9444063963632, 2.56667738747482;way/1018501647;Villepinte;93078;Seine-Saint-Denis;93
Openstreetmap;;;Non;;Toilettes publiques;;;48.8131239905255, 2.14775876948062;way/1105581307;Versailles;78646;Yvelines;78
Openstreetmap;;;;La Belle Étoile;Toilettes dans un bâtiment recevant du public;;;48.5253466206328, 2.66815066491646;way/163034842;La Rochette;77389;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;48.4257601426726, 2.15691350548016;way/249327417;Étampes;91223;Essonne;91
Openstreetmap;Oui;Gratuit;;;Toilettes publiques;;;48.8666835997254, 2.3233339;node/9247842735;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8335199563917, 2.37502599157955;way/493226746;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8337783403647, 2.37471101511364;way/493226752;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.896362799718, 2.3530123;node/4333771650;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.844844108071605, 2.2691726043891225;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.89045444451694, 2.3546097155031576;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.847682311485244, 2.2736325929423113;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.87618604232601, 2.3930155080426094;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.901061167312164, 2.335537439363258;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.882709085896295, 2.343497799728152;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.83470680271946, 2.4067865540145665;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.82234473632177, 2.372763643662232;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.84933026260387, 2.354846182358343;;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;0.025;Toilettes publiques;;;48.8353095997332, 2.3644188;node/10733611359;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8445741997309, 2.3615658;node/11107425107;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.8398847997321, 2.1706022;node/11139686958;Garches;92033;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes publiques;;;48.9418180997068, 2.4721838;node/11776256936;Le Blanc-Mesnil;93007;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8649095997258, 2.3998304;node/1369995770;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.5458511998049, 2.1395639;node/1659120333;Saint-Chéron;91540;Essonne;91
Openstreetmap;;;;Avia;Toilettes dans un bâtiment recevant du public;;;48.5681899997994, 2.2315385;node/2345998220;Avrainville;91041;Essonne;91
Openstreetmap;;;Non;Aitana - Viande de Belleville;Toilettes dans un bâtiment recevant du public;"Mo-Fr 11:00-14:30, 16:00-19:30; Mo-Su 10:00-14:00, 16:00-19:00";;48.8121130997389, 2.315496;node/2364689550;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;;;Station Avia;Toilettes dans un bâtiment recevant du public;24/7;;48.7925071997438, 1.6320146;node/25210408;Maulette;78381;Yvelines;78
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;We-Sa 06:00-14:30;;48.8871121997203, 2.1562256;node/2604404767;Chatou;78146;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;48.8624680997264, 2.454885;node/276683743;Montreuil;93048;Seine-Saint-Denis;93
Openstreetmap;;;;;Toilettes publiques;;;48.8101341997394, 2.3122122;node/3450648583;Bagneux;92007;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes publiques;;;48.8824707997215, 2.4694358;node/4568613319;Rosny-sous-Bois;93064;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8430770997313, 2.3643372;node/493342818;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8826964997214, 2.3433853;node/507035946;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8873736997202, 2.3435403;node/5862340272;Paris;75056;Paris;75
Openstreetmap;;;;BP;Toilettes dans un bâtiment recevant du public;24/7;;48.7812549997466, 2.1827911;node/7532234367;Vélizy-Villacoublay;78640;Yvelines;78
Openstreetmap;;;Oui;;Toilettes publiques;;Oui;48.824791968961, 2.5117005983291;way/1019431007;Champigny-sur-Marne;94017;Val-de-Marne;94
Openstreetmap;;;Oui;;Toilettes publiques;;Oui;48.3800599491807, 2.94234197794308;way/1077993338;Montereau-Fault-Yonne;77305;Seine-et-Marne;77
Openstreetmap;;;Oui;Centre Commercial Montesson;Toilettes dans un bâtiment recevant du public;Mo-Su 09:30-20:30;;48.928144557272, 2.14502453255264;way/109014583;Montesson;78418;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;48.3862772162666, 2.90034138003856;way/115206606;La Grande-Paroisse;77210;Seine-et-Marne;77
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8345869481295, 2.37493332993198;way/493220888;Paris;75056;Paris;75
Autres;Oui;Gratuit;Oui;Station metro 7 - Villejuif - Louis Aragon - Sortie 2, Maxime Gorki vers la gare routière.;Toilette publique  RATP_x000D_;;;48.78730304269838, 2.3674101521293744;;Villejuif;94076;Val-de-Marne;94
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);24/7;;48.8551024997283, 2.2959032;node/1369995387;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.824064099736, 2.3530964;node/1369995473;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;;;Toilettes publiques (Toilettes assises);24/7;;48.3121349998623, 1.998542;node/3210647837;Angerville;91016;Essonne;91
Openstreetmap;Oui;Gratuit;Non;;Toilettes publiques;;;48.6459147997801, 2.078081;node/9384154757;Limours;91338;Essonne;91
Openstreetmap;;Payant;;;Toilettes publiques;;;48.9200255997122, 2.4513373;node/10087287076;Drancy;93029;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8329867113071, 2.37571551663489;way/493256794;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.843881777990774, 2.2686233189051084;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.848331615372416, 2.2605336150733986;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.85214933667669, 2.385387211338689;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.844396602628855, 2.3603946971559577;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.8577865433105, 2.349321267856243;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.819969758397775, 2.3477269320555543;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 1 h;;48.83795209152189, 2.3511865079039125;;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.4117837998379, 2.6946225;node/11876664064;Fontainebleau;77186;Seine-et-Marne;77
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8389375997323, 2.3895716;node/1252382503;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8674387997252, 2.3438221;node/1542715932;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.8134313997386, 2.4226424;node/2751882776;Maisons-Alfort;94046;Val-de-Marne;94
Openstreetmap;;;;Station BP Levallois Président Wilson;Toilettes dans un bâtiment recevant du public;24/7;;48.896312399718, 2.2871355;node/4294514704;Levallois-Perret;92044;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes publiques;;;48.8627479494417, 2.33461219191524;way/452685622;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.840905986519076, 2.300280980817666;;Paris;75056;Paris;75
Openstreetmap;;;Non;Caputo Pizzeria;Toilettes dans un bâtiment recevant du public;"Mo-Fr 11:00-14:30, 18:00-22:30; Sa, Su 18:00-23:00";;48.8146858997383, 2.3219356;node/11374246839;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);6:00-22:00;;48.8707345997244, 2.4091861;node/1369996137;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8446715997308, 2.3110739;node/260381046;Paris;75056;Paris;75
Openstreetmap;;;;Bâtiment DELORY (Annexe DELORY);Toilettes dans un bâtiment recevant du public;"Mo-Th 08:30-18:00; Fr 14:00-18:00";;48.8354840711192, 2.24165047677202;way/133046028;Boulogne-Billancourt;92012;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes publiques;;;48.8881669837701, 2.41836094080238;way/73112252;Pantin;93055;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;49.0118815996894, 2.5584186;node/6170784585;Tremblay-en-France;93073;Seine-Saint-Denis;93
Autres;;Gratuit;Oui;;TOILETTES;;Non;48.88101652135978, 2.3987808441159437;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.882567344768105, 2.3367738949823313;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 1 h;;48.83473828707718, 2.3935333570010866;;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;49.005395099691, 2.6027187;node/11425781671;Mitry-Mory;77294;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;48.9940732996938, 2.2343183;node/11690920157;Franconville;95252;Val-d'Oise;95
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8599139997271, 2.3909353;node/1270970691;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8908057997194, 2.3196735;node/1369995901;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8700248997245, 2.3666005;node/1369995970;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8904669997195, 2.3546149;node/1369996074;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;24/7;;48.8447158997308, 2.2101767;node/2415333560;Saint-Cloud;92064;Hauts-de-Seine;92
Openstreetmap;;;;Carrefour city;Toilettes dans un bâtiment recevant du public;24/7;;48.8853141997208, 2.5046897;node/25209725;Villemomble;93077;Seine-Saint-Denis;93
Openstreetmap;;;;Shell;Toilettes dans un bâtiment recevant du public;24/7;;48.7919369997439, 1.6343138;node/25213344;Maulette;78381;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;48.9244775997111, 2.229588;node/374379490;Colombes;92025;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;Oui;49.0048421996911, 2.5852042;node/6538894185;Le Mesnil-Amelot;77291;Seine-et-Marne;77
Openstreetmap;;;;Relais Total De Chanteraine;Toilettes dans un bâtiment recevant du public;24/7;;48.634379799783, 2.1482804;node/7162480606;Briis-sous-Forges;91111;Essonne;91
Openstreetmap;;;Oui;;Toilettes publiques;;;48.896360099718, 2.3636699;node/7869710431;Paris;75056;Paris;75
Openstreetmap;;;Non;Boulangerie Louise Champs Elysées;Toilettes dans un bâtiment recevant du public;Mo-Su 05:00-02:00;;48.8704109997245, 2.3068932;node/843477436;Paris;75056;Paris;75
Openstreetmap;;;Oui;;Toilettes publiques;;;48.8610555692375, 2.33877027053438;way/484181197;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;;;Toilettes publiques (Toilettes assises);;;49.0712556996747, 2.1724746;node/5273296256;Auvers-sur-Oise;95039;Val-d'Oise;95
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8269178997352, 2.3661183;node/6972324527;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;;;Toilettes publiques;;;48.9446906749263, 2.39827762663407;way/1060231011;La Courneuve;93027;Seine-Saint-Denis;93
Openstreetmap;Oui;;Oui;;Toilettes publiques;;;48.820810050002, 2.31353327195032;way/669571369;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes publiques;;;48.8516812587366, 2.28707115521117;way/250866744;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;TOILETTES;;Non;48.82225626602283, 2.3236001578901857;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.84174621365813, 2.2761964354273543;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.83258393040572, 2.3561641662734525;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;URINOIR;;Non;48.88619507172626, 2.3647744415045757;;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8422280997315, 2.256179;node/1022484168;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.9055120997158, 2.3680025;node/11367515083;Aubervilliers;93001;Seine-Saint-Denis;93
Openstreetmap;;;;;Toilettes publiques;;;48.3744013998471, 2.901841;node/1470723084;La Grande-Paroisse;77210;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;48.472124199823, 2.2997424;node/2044071898;Boissy-le-Cutté;91080;Essonne;91
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8421109997315, 2.3055938;node/4294842645;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8606119749164, 2.33549720601651;way/451568299;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;TOILETTES;;Non;48.867159405298914, 2.3912979048873217;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.88208901871457, 2.3391633010364408;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.828228508299546, 2.37673420190615;;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8571901997277, 2.2667046;node/1369995231;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.5459026998048, 2.1424782;node/1659120348;Saint-Chéron;91540;Essonne;91
Openstreetmap;;;Non;Zensushi;Toilettes dans un bâtiment recevant du public;;;48.8130339997387, 2.3197042;node/1794262385;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.9276122997103, 2.1436827;node/2309263878;Montesson;78418;Yvelines;78
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;24/7;;48.690604899769, 2.4544168;node/25212188;Montgeron;91421;Essonne;91
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.6597459997767, 2.2429284;node/252711037;Nozay;91458;Essonne;91
Openstreetmap;;;;BP;Toilettes dans un bâtiment recevant du public;24/7;;48.8688165997249, 2.4482934;node/277386211;Montreuil;93048;Seine-Saint-Denis;93
Openstreetmap;;;;;Toilettes publiques;;;48.8708960997243, 2.3969286;node/2988531206;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.88842119972, 2.3631657;node/4861793884;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8673220997252, 2.7795111;node/647897353;Chessy;77111;Seine-et-Marne;77
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.694930499768, 2.4078136;node/6654737256;Draveil;91201;Essonne;91
Openstreetmap;;;;;Toilettes publiques;;;48.8987329997174, 2.1219744;node/7179684907;Le Vésinet;78650;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;48.1469633999024, 2.7049091;node/7557017885;Château-Landon;77099;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;48.8318425997341, 2.4902989;node/8569406018;Nogent-sur-Marne;94052;Val-de-Marne;94
Openstreetmap;;;;Les Routiers;Toilettes dans un bâtiment recevant du public;;;48.8881296997201, 2.360087;node/8661893992;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.7440294997558, 2.2534256;node/8853942151;Verrières-le-Buisson;91645;Essonne;91
Openstreetmap;;;;;Toilettes publiques;;;48.8707180557342, 2.78257565235049;way/1165411513;Chessy;77111;Seine-et-Marne;77
Openstreetmap;;;Oui;;Toilettes publiques;;;48.6535084660681, 2.39568607219841;way/421824598;Grigny;91286;Essonne;91
Openstreetmap;;;Oui;;Toilettes publiques;;Oui;48.6138548623798, 2.47372213391666;way/992746927;Corbeil-Essonnes;91174;Essonne;91
Openstreetmap;Oui;;;;Toilettes publiques;;;48.3192127998606, 2.993449;node/3145275929;Montmachoux;77313;Seine-et-Marne;77
Openstreetmap;Oui;Gratuit;Non;;Toilettes publiques (Toilettes assises);;;48.8346551997333, 2.4067998;node/5730943727;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;;;Toilettes publiques (Toilettes assises);;;48.4387267998313, 2.1383536;node/8680857340;Étampes;91223;Essonne;91
Openstreetmap;Oui;Gratuit;;;Toilettes publiques;;;48.948917528874, 2.46285146231856;way/1267966386;Le Blanc-Mesnil;93007;Seine-Saint-Denis;93
Openstreetmap;Oui;Gratuit;;Toilettes Les Terrases;Toilettes publiques;;Oui;48.8555976900301, 2.78390277491264;way/654442904;Serris;77449;Seine-et-Marne;77
Openstreetmap;Oui;Gratuit;Non;;Toilettes publiques;;;48.8785865136033, 2.33671985387732;way/69562785;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.9446092997061, 2.4288234;node/4922224001;Dugny;93030;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8532055997287, 2.3595808;node/5153654317;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);6:00-22:00;;48.8688451997249, 2.3012288;node/5267714719;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.8756633997232, 2.3694031;node/6459313996;Paris;75056;Paris;75
Openstreetmap;;;Oui;L'Atelier des Pains & Co;Toilettes dans un bâtiment recevant du public;"Mo-Fr 06:30-20:30; Sa 07:00-20:00";;48.8583202997275, 2.273468;node/6479961788;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.1825074998938, 2.7551745;node/7835544062;Souppes-sur-Loing;77458;Seine-et-Marne;77
Openstreetmap;;;Non;Princesse Café;Toilettes dans un bâtiment recevant du public;"Mo-Tu 09:00-16:00; We-Sa 09:00-23:00; Su 10:00-16:00";;48.8712134997243, 2.3683711;node/8618044457;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.6693664997743, 2.2748417;node/9786841108;La Ville-du-Bois;91665;Essonne;91
Openstreetmap;;;;;Toilettes publiques;;;49.0289801323315, 2.05703714510259;way/102987042;Cergy;95127;Val-d'Oise;95
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.84149000763, 2.34499796291724;way/304455873;Paris;75056;Paris;75
Openstreetmap;;;Oui;;Toilettes publiques;;;48.8606733689983, 2.3320317309604;way/451577017;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8727284305478, 2.78549599302531;way/49733825;Chessy;77111;Seine-et-Marne;77
Openstreetmap;Oui;Gratuit;Non;;Toilettes publiques;;;48.8312178997342, 2.369858;node/4381939995;Paris;75056;Paris;75
Openstreetmap;Oui;;Oui;IKEA City;Toilettes dans un bâtiment recevant du public (Toilettes assises);"Mo-Sa 10:00-20:00; Su 11:00-20:00";;48.8693221997247, 2.3257834;node/6488466585;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;;;Toilettes publiques;;;48.6287249997844, 2.0808309;node/8996254549;Forges-les-Bains;91249;Essonne;91
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.9150315184232, 2.23923044728289;way/627177187;Colombes;92025;Hauts-de-Seine;92
Autres;;Gratuit;Oui;;TOILETTES;;Non;48.84285654035907, 2.3882835200147157;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;TOILETTES;;Non;48.84657172830047, 2.4039110734655846;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.878124297106616, 2.37992746862574;;Paris;75056;Paris;75
Openstreetmap;;;;BP;Toilettes dans un bâtiment recevant du public;24/7;;49.0535636996791, 2.1747479;node/25210851;Méry-sur-Oise;95394;Val-d'Oise;95
Openstreetmap;;;;;Toilettes publiques;"Tu 09:30-12:30,13:30-17:30; Fr 09:30-12:30,13:30-17:30; We 10:00-12:30,13:30-17:00";;48.7003931997666, 2.1877044;node/4169551780;Orsay;91471;Essonne;91
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8382646997324, 2.3418015;node/538978007;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.7909691997442, 2.2874315;node/6274485160;Fontenay-aux-Roses;92032;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;;;48.5409333998061, 2.6812405;node/7398636463;Vaux-le-Pénil;77487;Seine-et-Marne;77
Openstreetmap;;;;Total Énergies;Toilettes dans un bâtiment recevant du public;24/7;;48.7776272997475, 2.4408303;node/7947999871;Créteil;94028;Val-de-Marne;94
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;;;48.799825199742, 2.9864466;node/8287029820;Faremoutiers;77176;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;48.7407227997566, 2.4383307;node/8454906569;Villeneuve-le-Roi;94077;Val-de-Marne;94
Openstreetmap;;;;Cabinet médical de Bercy;Toilettes dans un bâtiment recevant du public;;;48.8362017997329, 2.385514;node/8737018026;Paris;75056;Paris;75
